"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"294",21390,1199.21908336118,44041.2626360117,44040.9491571704,1198.98868614894,44084.8978024389,44125.2574656881,1202.89327560634,43980.0224199068,43975.8981852351,1208.77057308681,45252.6838136056,45261.1010147711,1280.32860077828,49354.7322766114,49367.6557720443,869.183908495331,22047.3489415393,22060.6484645521,871.990378549731,23432.1979811157,23444.6729979441,907.077281186476,24881.261812739,24891.9868307979,880.870199669495,23874.9360805573,23887.3812226111,540.873680981623,540.871151744336,540.873710458282,535.095577660891,NA,NA
"295",21463,1199.21908336119,44041.262668928,44040.9491900858,1198.98868614896,44084.8978353328,44125.2574985812,1202.89327560634,43980.0224528118,43975.8982181321,1208.77057839558,45252.6838464571,45261.1010476148,1280.32860077828,49354.7323094816,49367.6558049065,869.183908495332,22047.3489744898,22060.6484974946,871.990428141051,23432.1980140185,23444.6730308391,907.077281186477,24881.2618456156,24891.9868636666,880.870199669495,23874.936113476,23887.3812555222,540.873715224868,540.87118501328,540.873743727279,535.095609637498,NA,NA
"296",21536,1199.2190833612,44041.2627003616,44040.9492215186,1198.98868614898,44084.8978667451,44125.2575299927,1202.89327560634,43980.0224842347,43975.8982495473,1208.77058341658,45252.6838778289,45261.1010789791,1280.32860077828,49354.7323408712,49367.6558362885,869.183908495332,22047.3490059562,22060.6485289532,871.990475484997,23432.1980454392,23444.6730622525,907.077281186478,24881.2618770113,24891.9868950548,880.870199669495,23874.936144912,23887.3812869508,540.873747929184,540.871216783705,540.873775497757,535.095640170553,NA,NA
"297",21609,1199.21908336121,44041.2627303794,44040.9492515356,1198.988686149,44084.8978967425,44125.2575599893,1202.89327560634,43980.0225142422,43975.8982795475,1208.77058816541,45252.6839077876,45261.1011089307,1280.32860077828,49354.732370847,49367.655866257,869.183908495333,22047.3490360053,22060.6485589949,871.990520683415,23432.1980754447,23444.6730922509,907.077281186479,24881.261906993,24891.9869250291,880.870199669495,23874.936174932,23887.3813169638,540.873779163731,540.871247123111,540.873805837211,535.095669325224,NA,NA
"298",21682,1199.21908336122,44041.2627590451,44040.9492802005,1198.98868614901,44084.8979253887,44125.2575886348,1202.89327560634,43980.0225428981,43975.8983081964,1208.77059265684,45252.6839363969,45261.1011375332,1280.32860077828,49354.7323994725,49367.6558948756,869.183908495333,22047.3490647008,22060.6485876834,871.990563833535,23432.1981040986,23444.6731208982,907.07728118648,24881.2619356241,24891.9869536534,880.870199669495,23874.9362035999,23887.3813456249,540.873808994563,540.871276095953,540.8738348101,535.095697163736,NA,NA
"299",21755,1199.21908336122,44041.2627864196,44040.9493075743,1198.98868614903,44084.8979527446,44125.25761599,1202.89327560634,43980.0225702633,43975.8983355549,1208.77059690481,45252.6839637176,45261.1011648473,1280.32860077828,49354.7324268087,49367.6559222052,869.183908495334,22047.3490921039,22060.6486150797,871.990605028183,23432.1981314619,23444.6731482551,907.077281186481,24881.2619629657,24891.9869809883,880.870199669495,23874.9362309765,23887.3813729951,540.873837484764,540.871303763784,540.873862477976,535.095723745507,NA,NA
"300",21828,1199.21908336123,44041.2628125611,44040.9493337151,1198.98868614904,44084.8979788684,44125.2576421131,1202.89327560634,43980.0225963959,43975.8983616811,1208.77060092252,45252.6839898077,45261.1011909312,1280.32860077828,49354.7324529136,49367.6559483037,869.183908495334,22047.3491182726,22060.648641242,871.990644355976,23432.1981575927,23444.6731743797,907.077281186482,24881.2619890757,24891.987007092,880.870199669495,23874.93625712,23887.3813991324,540.873864694584,540.871330185387,540.87388889962,535.095749127271,NA,NA
"301",21901,1199.21908336123,44041.2628375251,44040.9493586785,1198.98868614905,44084.8980038155,44125.2576670596,1202.89327560634,43980.0226213514,43975.8983866305,1208.77060472245,45252.6840147226,45261.1012158402,1280.32860077828,49354.7324778427,49367.6559732268,869.183908495335,22047.3491432627,22060.6486662259,871.990681901516,23432.1981825464,23444.6731993277,907.077281186482,24881.2620140097,24891.9870320199,880.870199669495,23874.9362820859,23887.3814240925,540.873890681564,540.871355416894,540.873914131167,535.0957733632,NA,NA
"302",21974,1199.21908336124,44041.2628613647,44040.9493825175,1198.98868614906,44084.8980276389,44125.2576908824,1202.89327560634,43980.0226451828,43975.8984104561,1208.77060831641,45252.6840385153,45261.1012396272,1280.32860077828,49354.7325016489,49367.6559970272,869.183908495335,22047.3491671271,22060.6486900844,871.990717745572,23432.1982063762,23444.6732231519,907.077281186483,24881.2620378206,24891.987055825,880.870199669495,23874.9363059273,23887.3814479282,540.873915500661,540.871379511909,540.87393822622,535.095796505023,NA,NA
"303",22047,1199.21908336124,44041.2628841305,44040.9494052827,1198.98868614907,44084.8980503892,44125.2577136321,1202.89327560634,43980.0226679408,43975.8984332086,1208.77061171555,45252.6840612363,45261.1012623428,1280.32860077828,49354.7325243828,49367.6560197556,869.183908495335,22047.3491899166,22060.6487128683,871.99075196525,23432.1982291327,23444.673245903,907.077281186484,24881.2620605589,24891.9870785579,880.870199669495,23874.9363286948,23887.3814706904,540.873939204359,540.871402521625,540.873961235972,535.095818602131,NA,NA
"304",22120,1199.21908336124,44041.2629058708,44040.9494270225,1198.98868614908,44084.8980721148,44125.2577353572,1202.89327560634,43980.0226896738,43975.8984549362,1208.77061493045,45252.6840829339,45261.1012840352,1280.32860077828,49354.7325460928,49367.6560414602,869.183908495336,22047.3492116796,22060.648734626,871.990784634164,23432.1982508641,23444.6732676294,907.077281186484,24881.2620822731,24891.9871002668,880.870199669495,23874.9363504368,23887.3814924273,540.873961842787,540.871424494924,540.873983209305,535.095839701687,NA,NA
"305",22193,1199.21908336125,44041.2629266319,44040.949447783,1198.98868614909,44084.8980928618,44125.2577561037,1202.89327560634,43980.0227104278,43975.8984756852,1208.77061797108,45252.6841036542,45261.1013047505,1280.32860077828,49354.7325668248,49367.6560621873,869.183908495336,22047.3492324624,22060.6487554036,871.990815822592,23432.1982716167,23444.6732883771,907.077281186485,24881.2621030092,24891.9871209979,880.870199669495,23874.9363711995,23887.3815131851,540.873983463819,540.871445478491,540.874004192905,535.095859848726,NA,NA
"306",22266,1199.21908336125,44041.2629464579,44040.9494676085,1198.9886861491,44084.8981126743,44125.2577759157,1202.89327560634,43980.022730247,43975.8984954996,1208.7706208469,45252.6841234412,45261.1013245328,1280.32860077828,49354.732586623,49367.6560819807,869.183908495336,22047.349252309,22060.6487752454,871.990845597626,23432.1982914346,23444.6733081903,907.077281186485,24881.2621228113,24891.9871407952,880.870199669495,23874.9363910269,23887.3815330079,540.874004113178,540.871465516904,540.874024231349,535.095879086246,NA,NA
"307",22339,1199.21908336125,44041.2629653909,44040.949486541,1198.98868614911,44084.8981315944,44125.2577948353,1202.89327560634,43980.0227491735,43975.8985144214,1208.77062356683,45252.6841423369,45261.101343424,1280.32860077828,49354.7326055295,49367.6561008826,869.183908495336,22047.3492712617,22060.6487941934,871.990874023318,23432.1983103598,23444.6733271111,907.077281186485,24881.2621417215,24891.9871597008,880.870199669495,23874.9364099613,23887.3815519379,540.874023834531,540.871484652737,540.874043367211,535.095897455308,NA,NA
"308",22412,1199.21908336126,44041.262983471,44040.9495046207,1198.98868614911,44084.8981496623,44125.2578129028,1202.89327560634,43980.0227672475,43975.898532491,1208.77062620593,45252.6841603816,45261.1013614643,1280.32860077828,49354.7326235844,49367.6561189331,869.183908495337,22047.3492893607,22060.648812288,871.990901160817,23432.1983284325,23444.6733451796,907.077281186486,24881.2621597799,24891.9871777548,880.870199669495,23874.9364280429,23887.3815700152,540.874042669585,540.871502926643,540.874061641145,535.095914995117,NA,NA
"309",22485,1199.21908336126,44041.2630007368,44040.949521886,1198.98868614912,44084.8981669164,44125.2578301564,1202.89327560634,43980.0227845074,43975.8985497467,1208.77062857124,45252.6841776134,45261.1013786921,1280.32860077828,49354.732640826,49367.6561361705,869.183908495337,22047.3493066445,22060.6488295675,871.990927068502,23432.1983456913,23444.6733624343,907.077281186486,24881.2621770249,24891.9871949956,880.870199669495,23874.93644531,23887.3815872783,540.874060658171,540.871520377446,540.874079091975,535.095931743109,NA,NA
"310",22558,1199.21908336126,44041.2630172249,44040.9495383737,1198.98868614912,44084.8981833933,44125.2578466329,1202.89327560634,43980.0228009899,43975.8985662252,1208.77063080834,45252.6841940691,45261.1013951438,1280.32860077828,49354.732657291,49367.6561526315,869.183908495337,22047.3493231498,22060.6488460688,871.990951802106,23432.1983621726,23444.6733789118,907.077281186487,24881.2621934932,24891.9872114599,880.870199669495,23874.9364617994,23887.3816037637,540.874077838329,540.871537042221,540.874095756775,535.095947735029,NA,NA
"311",22631,1199.21908336126,44041.2630329704,44040.9495541187,1198.98868614913,44084.8981991281,44125.2578623673,1202.89327560634,43980.0228167299,43975.8985819614,1208.77063292417,45252.6842097836,45261.1014108545,1280.32860077828,49354.7326730144,49367.6561683511,869.183908495337,22047.3493389117,22060.6488618267,871.990975414834,23432.1983779116,23444.6733946471,907.077281186487,24881.2622092197,24891.9872271826,880.870199669495,23874.936477546,23887.3816195067,540.874094246392,540.871552956372,540.87411167095,535.095963005011,NA,NA
"312",22704,1199.21908336126,44041.2630480066,44040.9495691546,1198.98868614913,44084.8982141541,44125.2578773929,1202.89327560634,43980.022831761,43975.8985969889,1208.77063492532,45252.6842247902,45261.1014258576,1280.32860077828,49354.7326880296,49367.6561833626,869.183908495337,22047.3493539636,22060.6488768749,871.990997957483,23432.1983929416,23444.6734096736,907.077281186487,24881.2622242378,24891.9872421971,880.870199669495,23874.9364925834,23887.3816345405,540.874109917059,540.87156815371,540.874126868311,535.095977585646,NA,NA
"313",22777,1199.21908336127,44041.2630623656,44040.9495835132,1198.98868614914,44084.8982285033,44125.2578917417,1202.89327560634,43980.0228461151,43975.8986113394,1208.770636818,45252.6842391209,45261.1014401849,1280.32860077828,49354.7327023685,49367.656197698,869.183908495337,22047.3493683375,22060.6488912453,871.991019478547,23432.1984072946,23444.6734240234,907.077281186487,24881.2622385795,24891.9872565353,880.870199669495,23874.9365069434,23887.3816488972,540.874124883468,540.871582666521,540.874141381143,535.095991508053,NA,NA
"314",22850,1199.21908336127,44041.2630760778,44040.949597225,1198.98868614914,44084.8982422062,44125.2579054443,1202.89327560634,43980.0228598226,43975.8986250436,1208.77063860809,45252.6842528062,45261.1014538669,1280.32860077828,49354.7327160615,49367.6562113877,869.183908495337,22047.349382064,22060.6489049684,871.991040024322,23432.1984210012,23444.6734377267,907.077281186487,24881.2622522751,24891.9872702276,880.870199669495,23874.9365206566,23887.3816626072,540.87413917727,540.871596525638,540.874155240281,535.096004801947,NA,NA
"315",22923,1199.21908336127,44041.2630891723,44040.9496103192,1198.98868614914,44084.8982552919,44125.2579185296,1202.89327560634,43980.0228729127,43975.8986381305,1208.77064030114,45252.684265875,45261.1014669325,1280.32860077828,49354.7327291377,49367.6562244608,869.183908495338,22047.3493951722,22060.6489180734,871.991059639005,23432.1984340905,23444.6734508128,907.077281186488,24881.2622653539,24891.9872833032,880.870199669495,23874.9365337522,23887.3816756997,540.874152828693,540.871609760505,540.874168475168,535.096017495702,NA,NA
"316",22996,1199.21908336127,44041.2631016771,44040.9496228236,1198.98868614915,44084.8982677881,44125.2579310256,1202.89327560634,43980.0228854132,43975.8986506279,1208.77064190241,45252.6842783551,45261.1014794097,1280.32860077828,49354.7327416249,49367.656236945,869.183908495338,22047.34940769,22060.6489305881,871.991078364792,23432.1984465914,23444.6734633095,907.077281186488,24881.2622778436,24891.9872957899,880.870199669495,23874.9365462579,23887.3816882024,540.874165866605,540.871622399241,540.874181113922,535.096029616387,NA,NA
"317",23069,1199.21908336127,44041.2631136186,44040.9496347648,1198.98868614915,44084.8982797215,44125.2579429586,1202.89327560634,43980.0228973506,43975.8986625624,1208.77064341689,45252.6842902731,45261.1014913249,1280.32860077828,49354.7327535497,49367.6562488669,869.183908495338,22047.3494196439,22060.6489425391,871.991096241966,23432.1984585301,23444.6734752434,907.077281186488,24881.2622897708,24891.9873077141,880.870199669495,23874.9365582003,23887.381700142,540.87417831858,540.871634468696,540.874193183395,535.096041189873,NA,NA
"318",23142,1199.21908336127,44041.2631250222,44040.9496461682,1198.98868614915,44084.8982911174,44125.2579543542,1202.89327560634,43980.0229087503,43975.8986739594,1208.77064484925,45252.6843016543,45261.1015027034,1280.32860077828,49354.7327649374,49367.6562602518,869.183908495338,22047.3494310595,22060.6489539518,871.991113308984,23432.1984699311,23444.6734866396,907.077281186488,24881.2623011607,24891.9873191013,880.870199669495,23874.9365696048,23887.3817115438,540.87419021095,540.871645994512,540.874204709229,535.09605224088,NA,NA
"319",23215,1199.21908336127,44041.2631359122,44040.9496570579,1198.98868614915,44084.898302,44125.2579652366,1202.89327560634,43980.0229196366,43975.898684843,1208.77064620395,45252.6843125229,45261.1015135693,1280.32860077828,49354.7327758121,49367.6562711239,869.183908495338,22047.3494419608,22060.6489648505,871.99112960256,23432.1984808185,23444.6734975226,907.077281186488,24881.2623120375,24891.9873299755,880.870199669495,23874.9365804956,23887.3817224321,540.874201568864,540.871657001176,540.874215715911,535.096062793147,NA,NA
"320",23288,1199.21908336127,44041.2631463116,44040.9496674571,1198.98868614915,44084.8983123924,44125.2579756287,1202.89327560634,43980.0229300325,43975.8986952364,1208.77064748521,45252.6843229019,45261.1015239459,1280.32860077828,49354.732786197,49367.6562815062,869.183908495338,22047.3494523711,22060.6489752582,871.991145157746,23432.1984912155,23444.6735079154,907.077281186488,24881.2623224245,24891.9873403599,880.870199669495,23874.9365908959,23887.3817328299,540.87421241634,540.871667512072,540.874226226823,535.096072870084,NA,NA
"321",23361,1199.21908336127,44041.2631562427,44040.9496773878,1198.98868614916,44084.8983223167,44125.2579855528,1202.89327560634,43980.0229399602,43975.8987051616,1208.77064869699,45252.6843328134,45261.101533855,1280.32860077828,49354.7327961142,49367.656291421,869.183908495338,22047.3494623125,22060.6489851971,871.991160008004,23432.1985011443,23444.67351784,907.077281186488,24881.2623323436,24891.9873502766,880.870199669495,23874.9366008277,23887.3817427594,540.87422277632,540.871677549531,540.874236264298,535.096082492726,NA,NA
"322",23434,1199.21908336127,44041.2631657264,44040.9496868713,1198.98868614916,44084.898331794,44125.2579950298,1202.89327560634,43980.0229494406,43975.8987146398,1208.77064984308,45252.6843422785,45261.1015433178,1280.32860077828,49354.7328055846,49367.6563008891,869.183908495338,22047.3494718061,22060.6489946884,871.991174185279,23432.1985106258,23444.6735273176,907.077281186488,24881.2623418159,24891.9873597466,880.870199669495,23874.9366103121,23887.3817522416,540.874232670692,540.871687134877,540.874245849642,535.096091680963,NA,NA
